"address","categories/0","categories/1","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Transport",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","4 weeks ago","2025-03-31T18:17:38.563Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNJa3ZmWlZBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJa3ZmWlZBEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMCIkvfZVA%7CCgwIwrirvwYQiKTIjAI%7C?hl=en","105504721101836673483","0","https://lh3.googleusercontent.com/a/ACg8ocIWb_MLvGSJsw7AQDs0DaoSCb2sHs0mWHtV2b1CVmhJh5-12Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105504721101836673483?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Renata Sakowicz",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","4 weeks ago","2025-03-31T14:05:05.316Z",,,,"Lunch",,,"£20–30",,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNJb3JxSHJ3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJb3JxSHJ3RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMCIorqHrwE%7CCgwIkcKqvwYQ6IzalgE%7C?hl=en","113352622457348961835","59","https://lh3.googleusercontent.com/a/ACg8ocK368nJTGhFtJGSmHQYPNKKaAXnxu9gN8NS12LZ9tuAz4mfAQ=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/113352622457348961835?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Amazing place. Friendly stuff that made us feel like home.  Food fresh and delicious. Definitely will be back",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Aldo Cervantes Flores",,"es","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","4 weeks ago","2025-03-31T14:00:30.575Z",,,,"Brunch",,,"£100+",,"Dine in",,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNJb29yNGJREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJb29yNGJREAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMCIoor4bQ%7CCgwI_r-qvwYQ6N6YkgI%7C?hl=en","101942267430297193227","3","https://lh3.googleusercontent.com/a-/ALV-UjXDRI0M_VwIDy_IceFRuxPJQbvrPNtufZl80hTEcAuB8LS4sM4=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101942267430297193227?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","La comida estuvo súper deliciosa el servicio fue muy bueno lo recomiendo 100%","The food was super delicious, the service was very good, I recommend it 100%","La Casita","4.6","en","https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","jose manuel vargas rodrigues",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","4 weeks ago","2025-03-30T20:54:25.088Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNJak1xNzRRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJak1xNzRRRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMCIjMq74QE%7CCgsIgd-mvwYQgJ2fKg%7C?hl=en","110907314745810137565","18","https://lh3.googleusercontent.com/a/ACg8ocIkh0JXY1S9sIM45pkQw-E9L6CKRpELWbn1GgKO-XB5CCXogQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/110907314745810137565?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Excellent and friendly  service, food super tasty, you can’t go wrong when dinning here",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","DAVID WARREN",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a month ago","2025-03-29T21:18:23.423Z",,,,"Dinner",,,"£40–50",,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNJcUliQzZ3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJcUliQzZ3RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMCIqIbC6wE%7CCgwIn8ehvwYQgP2TygE%7C?hl=en","107528812436807553702","117","https://lh3.googleusercontent.com/a/ACg8ocLcdw7WUicdjyghnFKSDS1eP7Bhpv4hHhrq_BLmcDs1Wu8=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/107528812436807553702?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Very nice place to eat and relax",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Liberty Jordan",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a month ago","2025-03-29T16:29:49.774Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUNJME9MdEtnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJME9MdEtnEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMCI0OLtKg%7CCgwI_b-gvwYQ4Oi48QI%7C?hl=en","114588053907590439415","2","https://lh3.googleusercontent.com/a-/ALV-UjV5bdXBXUMwxaYdF8NkeZZgk3uNWoKprtysOwahgvYAfiWqyb_Y=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114588053907590439415?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Neto Bala",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a month ago","2025-03-29T16:24:57.710Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNJME55VTVRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJME55VTVRRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMCI0NyU5QE%7CCgwI2b2gvwYQoOrW0gI%7C?hl=en","109314337982561583676","4","https://lh3.googleusercontent.com/a-/ALV-UjVZyfHmjy51fZK-D8CRrYJXJmiGnfkr0oaudScTQqiUVatc7wU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109314337982561583676?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Everything perfect !",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Thomas McKiernan",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a month ago","2025-03-24T20:44:30.897Z",,,,"Brunch",,,,,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUR3b3FTcXZBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3b3FTcXZBRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMDwoqSqvAE%7CCgwIroiHvwYQ4OPcqwM%7C?hl=en","103847836720752059857","5","https://lh3.googleusercontent.com/a-/ALV-UjUBK9MJLCNFgOlwt49497WkE5e1wzC-HRs7knhyg5KSXDjTxeY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103847836720752059857?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","I was in the area and I popped in. Really glad I did. I had a steak sandwich which was delicious. Service was excellent. The place has a lovely relaxed vibe - people enjoying slow coffees etc. I saw some guys ordering cooked breakfasts that also looked really good. Price was very reasonable. If I lived in the area I would come here regularly.",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Aretha Graham",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a month ago","2025-03-24T15:17:48.546Z",,,,"Lunch",,"Somewhat difficult to find parking","£10–20",,"Dine in",,"5","4","5","ChZDSUhNMG9nS0VJQ0FnTUR3X0pqMk1nEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3X0pqMk1nEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMDw_Jj2Mg%7CCgwInO-FvwYQ-NC3hAI%7C?hl=en","108361256291821271660","4","https://lh3.googleusercontent.com/a/ACg8ocIqXZc-gEdYgvRHFqI9DSz82Yt2SISIR-G0sYxfVXEgHANQDA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108361256291821271660?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Tallulah Farenstien",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a month ago","2025-03-12T20:37:28.314Z",,,,"Dinner",,,"£50–60",,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURRdGRlR3Z3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRdGRlR3Z3RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMDQtdeGvwE%7CCgwIiOHHvgYQwOD9lQE%7C?hl=en","117341225226370491273","1","https://lh3.googleusercontent.com/a/ACg8ocLm4TD5kViBF5Qf1xAW2GBSM8FPZno1kFB0b4j8NNtNQM_2Gw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117341225226370491273?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Sandra was lovely, really nice place and food. Good portions as well. Will definitely be back!",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Axa Ashi",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a month ago","2025-03-08T17:38:24.075Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTURRNkxpR1VnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRNkxpR1VnEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMDQ6LiGUg%7CCgsIkIGyvgYQoLeJJA%7C?hl=en","111308263794026933019","3","https://lh3.googleusercontent.com/a/ACg8ocJszItKU6B7b0mSft1NQdon_T1hir6xJW25w5MMj6rDbBen8Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111308263794026933019?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Bloody brilliant food and hosts , ive been coming since I was in my 20’s , I’m
In my 40’s , and I’m STILL LOYAL",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Eve T",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","a month ago","2025-03-01T16:54:41.503Z",,,,"Lunch",,,"£30–40",,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNRNkxfczJ3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRNkxfczJ3RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMCQ6L_s2wE%7CCgwI0feMvgYQ2Mnu7wE%7C?hl=en","106273379248370380710","10","https://lh3.googleusercontent.com/a-/ALV-UjUmT7l_oLWHR5p0nEbXXG7d5pVOYqt-3otIdTZemEqWvKlVe0GA=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/106273379248370380710?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Excellent food, staff and service that never disappoints and that is why we have been clients for many years. Sandra and team make you feel welcome with their kindness and professional approach.",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Diana Rosenova",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","2 months ago","2025-02-27T20:49:45.292Z",,,,"Dinner",,,"£30–40",,"Dine in",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURnLTRpcDlBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURnLTRpcDlBRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgMDg-4ip9AE%7CCgwI6Z-DvgYQuP_aiwE%7C?hl=en","105515869693174208671","59","https://lh3.googleusercontent.com/a-/ALV-UjUuCUZ2g2WaxvG4BkXIZn0Jfgg8FepYXc-blaidW2tMk3nkz6PtPw=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/105515869693174208671?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Great , quiet place to enjoy the companies of your loved ones while having a lovely food",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
